ID,flag
596974,1
596995,1
597291,1
597507,1
597546,1
597717,1
597773,1
597884,1
598079,1
598340,1
598570,1
598855,1
598944,1
599154,1
599275,1
599301,1
599434,1
599566,1
600021,1
600144,1
600338,1
600481,1
600800,1
600811,1
600900,1
601008,1
601048,1
601144,1
601226,1
601841,1
602059,1
602270,1
602692,1
602955,1
603433,1
603635,1
603765,1
604133,1
604421,1
604765,1
605039,1
605111,1
605159,1
605403,1
605425,1
605430,1
605759,1
606956,1
607175,1
607300,1
607438,1
608624,1
608662,1
608914,1
608937,1
609155,1
609475,1
609845,1
609913,1
609951,1
610090,1
610521,1
610866,1
610949,1
611096,1
611098,1
611145,1
611627,1
611718,1
611883,1
612134,1
612350,1
612357,1
612379,1
612804,1
613373,1
613386,1
613579,1
613911,1
614048,1
615419,1
615636,1
615876,1
615886,1
616608,1
617654,1
618155,1
618245,1
618504,1
618519,1
618637,1
618681,1
618936,1
619042,1
619122,1
619145,1
619366,1
619376,1
619414,1
619490,1
619674,1
620151,1
620188,1
620515,1
620546,1
620676,1
620752,1
621315,1
621516,1
621983,1
622016,1
622387,1
622626,1
622926,1
623498,1
623660,1
623689,1
623703,1
623848,1
623862,1
623921,1
624000,1
624161,1
624790,1
625275,1
625542,1
625857,1
625969,1
626054,1
626404,1
626475,1
626567,1
626880,1
626881,1
627000,1
627005,1
627085,1
627418,1
627452,1
627574,1
627604,1
627699,1
627748,1
627984,1
628009,1
628051,1
628061,1
628222,1
628293,1
629036,1
629547,1
629925,1
630225,1
630348,1
630429,1
630764,1
631475,1
631501,1
631622,1
632280,1
632595,1
633615,1
633773,1
634245,1
634362,1
634412,1
634572,1
634649,1
635355,1
635607,1
636108,1
636340,1
636464,1
636566,1
636859,1
636871,1
637021,1
637105,1
637479,1
638266,1
638541,1
638591,1
639297,1
639428,1
639548,1
639718,1
639764,1
639839,1
640109,1
640602,1
640605,1
641136,1
641269,1
641418,1
641504,1
641564,1
641678,1
641828,1
641847,1
641852,1
642196,1
642365,1
642371,1
642380,1
642553,1
642796,1
642840,1
643792,1
643822,1
644069,1
644114,1
644363,1
644424,1
644483,1
644593,1
644727,1
644804,1
644846,1
644991,1
645124,1
645762,1
645778,1
645918,1
646012,1
646266,1
646396,1
646787,1
646952,1
647220,1
647460,1
647606,1
647827,1
648212,1
648604,1
648954,1
648956,1
649030,1
649277,1
649868,1
649897,1
650268,1
650307,1
650365,1
650452,1
650710,1
650755,1
650934,1
651134,1
651203,1
651339,1
651455,1
651555,1
651638,1
651706,1
652100,1
652786,1
652801,1
652805,1
653302,1
653787,1
653885,1
654259,1
654285,1
654375,1
654438,1
654450,1
654596,1
654655,1
654926,1
654974,1
654977,1
655035,1
655056,1
655284,1
655368,1
655423,1
655437,1
655741,1
655749,1
655980,1
656031,1
656525,1
656931,1
657297,1
657627,1
657799,1
657899,1
657955,1
657986,1
658107,1
658654,1
658846,1
659100,1
659207,1
659377,1
659496,1
659708,1
659730,1
660475,1
660500,1
660613,1
660849,1
661117,1
661297,1
661323,1
661386,1
661415,1
661417,1
662187,1
662296,1
662723,1
662997,1
663057,1
663209,1
663226,1
663280,1
663469,1
664871,1
664876,1
664958,1
665122,1
665516,1
666221,1
666250,1
666373,1
666460,1
666462,1
666544,1
666551,1
666678,1
666945,1
667164,1
667820,1
668017,1
668453,1
668666,1
668977,1
669789,1
669951,1
670056,1
670446,1
670566,1
670802,1
670808,1
670933,1
671269,1
671378,1
671608,1
671633,1
671870,1
672205,1
672358,1
672606,1
673075,1
673292,1
673299,1
673330,1
673504,1
673577,1
673733,1
673950,1
674375,1
674521,1
674538,1
674608,1
674981,1
675070,1
675551,1
675900,1
675931,1
676005,1
676152,1
676278,1
676379,1
676446,1
676592,1
676718,1
676827,1
676886,1
677358,1
678292,1
678391,1
678465,1
678679,1
678832,1
678879,1
679044,1
679230,1
679716,1
679821,1
679931,1
680030,1
680244,1
680371,1
680447,1
680720,1
680896,1
680921,1
681345,1
681924,1
682306,1
682445,1
682478,1
682667,1
682713,1
682817,1
682947,1
683262,1
683588,1
683757,1
683809,1
684194,1
684374,1
684378,1
684453,1
684807,1
684875,1
685214,1
685731,1
685888,1
685988,1
686404,1
686577,1
686915,1
687003,1
687168,1
687498,1
688040,1
688705,1
688765,1
689030,1
689332,1
689452,1
689467,1
689482,1
689709,1
689774,1
690132,1
690142,1
690162,1
690206,1
690783,1
690943,1
691126,1
691237,1
691289,1
691296,1
692511,1
692759,1
693150,1
693226,1
693373,1
693420,1
693436,1
693638,1
693684,1
694126,1
694194,1
694488,1
694774,1
694862,1
694886,1
694979,1
695558,1
695600,1
695932,1
696008,1
696082,1
696292,1
696362,1
696506,1
696695,1
697174,1
697178,1
697260,1
697348,1
697358,1
697400,1
697416,1
697455,1
697800,1
697884,1
698030,1
698066,1
698327,1
698343,1
698605,1
698654,1
699609,1
699616,1
699681,1
700019,1
700062,1
700224,1
700257,1
700335,1
700426,1
700692,1
701011,1
701353,1
701412,1
701504,1
701593,1
701963,1
702161,1
702172,1
702249,1
702365,1
702428,1
702699,1
702786,1
702794,1
702925,1
703019,1
703193,1
704009,1
704265,1
704391,1
704966,1
705818,1
705864,1
705977,1
706100,1
706154,1
706731,1
706932,1
706950,1
706957,1
706999,1
707369,1
707679,1
707733,1
707821,1
707992,1
708911,1
709223,1
709355,1
709869,1
709999,1
710275,1
710419,1
710465,1
710634,1
710806,1
711112,1
711986,1
712405,1
712491,1
712838,1
713314,1
713342,1
713667,1
714480,1
714529,1
715046,1
715225,1
716003,1
716885,1
717169,1
717293,1
717309,1
717603,1
717757,1
717921,1
718126,1
718187,1
718859,1
719505,1
719920,1
720534,1
720697,1
720817,1
721600,1
721712,1
721714,1
721962,1
722120,1
722356,1
722517,1
722550,1
722554,1
722568,1
722629,1
722725,1
722797,1
722887,1
723312,1
723807,1
724199,1
724723,1
725050,1
725812,1
725940,1
725945,1
726192,1
726202,1
726419,1
726734,1
726867,1
727151,1
727411,1
727589,1
727988,1
728123,1
728127,1
728306,1
728521,1
728562,1
728582,1
728635,1
728797,1
728882,1
728889,1
729420,1
729841,1
729860,1
730084,1
731640,1
731653,1
731749,1
732076,1
732228,1
732658,1
732920,1
733005,1
733293,1
733359,1
733379,1
733861,1
733974,1
734171,1
734319,1
734537,1
735358,1
735369,1
735414,1
736120,1
736121,1
736213,1
736378,1
736446,1
736462,1
736593,1
736688,1
736883,1
737680,1
738454,1
738583,1
738600,1
738613,1
738620,1
738647,1
738697,1
739047,1
739052,1
739402,1
739549,1
739783,1
739978,1
740228,1
740264,1
740401,1
740443,1
740449,1
740542,1
740742,1
740844,1
740937,1
740992,1
741251,1
741799,1
742085,1
742480,1
742497,1
742657,1
742677,1
743077,1
743133,1
743173,1
743379,1
743564,1
743782,1
744016,1
744144,1
744369,1
744562,1
744718,1
744776,1
744817,1
744915,1
744920,1
745334,1
745399,1
745593,1
746017,1
746130,1
746161,1
746178,1
746462,1
746610,1
746697,1
746717,1
747611,1
747660,1
747697,1
747861,1
748098,1
748276,1
748305,1
748510,1
748662,1
749143,1
749146,1
749261,1
749561,1
750168,1
750339,1
750414,1
750533,1
750552,1
751014,1
751172,1
751197,1
751376,1
751825,1
751888,1
751973,1
752514,1
752879,1
753051,1
753671,1
753912,1
754010,1
754366,1
754381,1
754404,1
754471,1
754647,1
754773,1
754832,1
754917,1
755447,1
755928,1
756038,1
756418,1
756421,1
756659,1
756769,1
756856,1
757013,1
757458,1
757655,1
757965,1
758412,1
758653,1
758964,1
759743,1
760010,1
760015,1
760174,1
760430,1
760762,1
760793,1
760908,1
761171,1
761450,1
761641,1
761672,1
761869,1
762215,1
762309,1
762461,1
762551,1
762786,1
763196,1
763577,1
763871,1
764389,1
764462,1
765423,1
765643,1
766181,1
766265,1
766531,1
766595,1
766605,1
767204,1
767334,1
767473,1
767480,1
768092,1
768233,1
768357,1
768681,1
768734,1
768759,1
768786,1
769550,1
769713,1
769783,1
769828,1
770003,1
770172,1
770386,1
770553,1
770790,1
771035,1
771268,1
771345,1
771720,1
771734,1
771914,1
771931,1
772151,1
772184,1
772185,1
772401,1
772569,1
772688,1
773077,1
773725,1
773800,1
773930,1
774067,1
774173,1
774458,1
774620,1
774791,1
775192,1
775276,1
775613,1
775679,1
776118,1
776132,1
776274,1
776530,1
776784,1
777166,1
777178,1
777191,1
777307,1
777608,1
777641,1
777803,1
777890,1
777908,1
778109,1
778136,1
778171,1
778184,1
778350,1
778489,1
778601,1
778648,1
778660,1
778960,1
778994,1
779055,1
779122,1
779281,1
779524,1
779750,1
780085,1
780105,1
780232,1
780389,1
780632,1
780655,1
781236,1
781749,1
781902,1
781920,1
782041,1
782195,1
782293,1
782373,1
783194,1
783538,1
783867,1
783988,1
783999,1
784189,1
784415,1
784984,1
785122,1
785170,1
785508,1
785628,1
786174,1
786279,1
786328,1
786607,1
786675,1
786741,1
786875,1
787005,1
787135,1
787288,1
787398,1
787466,1
787729,1
788321,1
788506,1
788876,1
789024,1
789153,1
789340,1
789454,1
789892,1
790044,1
790166,1
790187,1
790259,1
790384,1
790609,1
790646,1
791097,1
791223,1
791376,1
791881,1
791939,1
792185,1
792377,1
792525,1
792758,1
792794,1
792971,1
793038,1
793264,1
793807,1
794150,1
794222,1
794291,1
794399,1
794462,1
795283,1
795548,1
796025,1
796715,1
796986,1
797549,1
797756,1
798143,1
798156,1
798425,1
798453,1
798653,1
799065,1
799480,1
800026,1
800536,1
800558,1
800929,1
801059,1
801857,1
801899,1
802122,1
802385,1
802401,1
802435,1
802523,1
802600,1
802829,1
802851,1
803573,1
803692,1
803780,1
803956,1
803958,1
803986,1
804031,1
804286,1
804795,1
804828,1
804952,1
804971,1
805069,1
805529,1
805644,1
805964,1
806112,1
806241,1
806824,1
806964,1
807169,1
807296,1
807320,1
807419,1
807687,1
807770,1
808062,1
808257,1
808539,1
808562,1
808837,1
809161,1
809421,1
809554,1
809835,1
809974,1
810514,1
810617,1
810824,1
811365,1
811566,1
811729,1
812195,1
812309,1
812587,1
812700,1
813045,1
813175,1
813570,1
813593,1
813666,1
813756,1
814249,1
814408,1
814573,1
815514,1
815592,1
816336,1
816431,1
816468,1
816571,1
816592,1
816857,1
817671,1
817775,1
817933,1
818295,1
818826,1
818980,1
819472,1
819480,1
819710,1
819840,1
819875,1
820138,1
820523,1
820562,1
821680,1
822371,1
822390,1
822478,1
823106,1
823487,1
823921,1
824141,1
824411,1
824608,1
825302,1
825611,1
825759,1
825985,1
826079,1
826123,1
827535,1
827745,1
828317,1
828432,1
829115,1
829170,1
829697,1
830026,1
830142,1
830176,1
830297,1
830451,1
830644,1
830661,1
830670,1
830958,1
832410,1
832864,1
832919,1
833371,1
833405,1
833551,1
833665,1
833979,1
834123,1
834126,1
834221,1
834232,1
834404,1
834989,1
835043,1
835242,1
835312,1
835597,1
835769,1
835791,1
836149,1
836388,1
836435,1
836502,1
836754,1
836851,1
837704,1
838120,1
838133,1
838153,1
838196,1
838457,1
838732,1
838802,1
838861,1
838951,1
839013,1
839028,1
839032,1
839288,1
839423,1
839548,1
839741,1
839792,1
839887,1
840000,1
840081,1
840506,1
840708,1
840759,1
840876,1
841077,1
841192,1
841244,1
841305,1
841361,1
841386,1
841571,1
841734,1
841933,1
842586,1
842754,1
842778,1
842876,1
843260,1
843290,1
843479,1
843627,1
843633,1
843859,1
843977,1
844245,1
844316,1
844672,1
844868,1
845419,1
846244,1
846510,1
846546,1
846589,1
846714,1
846985,1
847029,1
847171,1
847307,1
847427,1
847567,1
847712,1
847738,1
848055,1
848068,1
848343,1
848513,1
848609,1
848702,1
849395,1
849547,1
849701,1
849777,1
849970,1
850079,1
850187,1
850523,1
850546,1
850624,1
850908,1
850946,1
851035,1
851216,1
851367,1
852535,1
854143,1
854487,1
854594,1
854607,1
854922,1
855251,1
855268,1
855388,1
855414,1
855703,1
855852,1
856559,1
856720,1
856970,1
857268,1
857570,1
857846,1
857890,1
858131,1
858211,1
858388,1
858439,1
858521,1
858619,1
858698,1
858900,1
859123,1
859447,1
859493,1
859508,1
859569,1
859667,1
859842,1
860094,1
860411,1
860732,1
861181,1
861569,1
861599,1
862406,1
862519,1
862975,1
863027,1
863057,1
863145,1
863385,1
863399,1
863429,1
863474,1
863520,1
863899,1
864255,1
864344,1
864467,1
864539,1
864752,1
864779,1
864866,1
865047,1
865056,1
865608,1
865687,1
865697,1
865941,1
865965,1
866087,1
866184,1
866262,1
866325,1
866787,1
866849,1
866947,1
867189,1
867277,1
867572,1
867582,1
868182,1
868358,1
868389,1
868486,1
868555,1
868557,1
868620,1
868875,1
868887,1
869030,1
870070,1
870134,1
870239,1
870339,1
870371,1
870623,1
870636,1
871355,1
872064,1
872231,1
872683,1
872789,1
873043,1
873245,1
873256,1
873394,1
873635,1
873685,1
874534,1
874780,1
874891,1
874930,1
875101,1
875449,1
875592,1
875610,1
876549,1
876603,1
876753,1
877285,1
877351,1
877453,1
877475,1
877551,1
877591,1
877755,1
877913,1
877939,1
878001,1
879366,1
879382,1
879405,1
879420,1
879653,1
879705,1
879792,1
880109,1
880155,1
880226,1
880358,1
880632,1
880838,1
880934,1
880995,1
881075,1
881297,1
881900,1
881967,1
882639,1
882938,1
882984,1
883021,1
883118,1
883151,1
883196,1
883206,1
883286,1
883396,1
883419,1
883444,1
883481,1
884088,1
884091,1
884243,1
884636,1
885076,1
885084,1
885177,1
885187,1
885555,1
885598,1
885601,1
885900,1
886260,1
886410,1
886551,1
886637,1
887067,1
887491,1
887688,1
887697,1
887891,1
888046,1
888134,1
888161,1
888185,1
888191,1
888550,1
888887,1
889719,1
889826,1
889970,1
890384,1
890532,1
891322,1
891562,1
891658,1
891681,1
892035,1
892099,1
892180,1
892347,1
892546,1
893345,1
893581,1
893644,1
893649,1
893757,1
894415,1
894527,1
894699,1
894807,1
894883,1
895136,1
895502,1
895518,1
895566,1
895733,1
895831,1
895860,1
896079,1
896095,1
896408,1
896420,1
896857,1
897240,1
897260,1
897268,1
897485,1
897852,1
898033,1
898082,1
898218,1
898344,1
898438,1
898682,1
898812,1
899001,1
899077,1
899152,1
899163,1
899364,1
899482,1
899516,1
900120,1
900183,1
900496,1
900932,1
901258,1
901642,1
902247,1
902451,1
902496,1
902512,1
902651,1
902706,1
902777,1
903313,1
903566,1
903621,1
903631,1
903739,1
903765,1
903838,1
903900,1
903988,1
904094,1
904668,1
904926,1
905010,1
905147,1
905350,1
906142,1
906489,1
906716,1
907024,1
907180,1
907367,1
907497,1
907667,1
907733,1
908490,1
908729,1
908958,1
909047,1
909076,1
909211,1
909216,1
909272,1
909420,1
909436,1
909751,1
909765,1
909923,1
909961,1
910186,1
910268,1
910639,1
910778,1
910981,1
911241,1
911357,1
911761,1
911811,1
911916,1
911992,1
912051,1
912094,1
912203,1
912596,1
913140,1
913371,1
913518,1
913705,1
913762,1
913982,1
913983,1
914010,1
914041,1
914602,1
915226,1
915319,1
915532,1
915680,1
915806,1
915965,1
916158,1
916350,1
916819,1
917653,1
917663,1
917965,1
918493,1
918523,1
919284,1
919469,1
919785,1
919825,1
919865,1
920385,1
920443,1
920748,1
920980,1
921057,1
921564,1
921703,1
922308,1
922525,1
922541,1
922746,1
922849,1
923082,1
923311,1
923647,1
923695,1
923788,1
923889,1
923993,1
924094,1
924311,1
924428,1
924534,1
924540,1
924574,1
924617,1
924715,1
924786,1
925258,1
925576,1
925642,1
925664,1
926065,1
926224,1
926235,1
926378,1
926610,1
926689,1
926848,1
927537,1
927654,1
927703,1
927836,1
927940,1
928103,1
928379,1
928546,1
928785,1
929469,1
929496,1
929625,1
929765,1
930213,1
930364,1
930622,1
930701,1
930803,1
931054,1
931138,1
931641,1
931666,1
931881,1
932156,1
932201,1
932325,1
932341,1
932834,1
933400,1
934012,1
934116,1
934361,1
934389,1
934542,1
934588,1
934756,1
934840,1
934890,1
934961,1
935063,1
935254,1
935287,1
935339,1
936091,1
936604,1
936685,1
936880,1
936925,1
937223,1
937874,1
938208,1
938504,1
938572,1
938741,1
938913,1
938962,1
939052,1
939093,1
939737,1
939842,1
939965,1
940215,1
940274,1
940307,1
940520,1
940816,1
940992,1
941120,1
941264,1
941460,1
941501,1
941546,1
941831,1
941913,1
942488,1
942616,1
942630,1
942632,1
942918,1
943004,1
943480,1
943600,1
943640,1
943687,1
943708,1
943734,1
944324,1
944542,1
944778,1
945016,1
945090,1
945095,1
945321,1
945514,1
945645,1
946021,1
946059,1
946105,1
946143,1
946418,1
946420,1
946474,1
946697,1
946743,1
946926,1
947151,1
947199,1
947407,1
948010,1
948056,1
948143,1
948416,1
948839,1
948898,1
948999,1
949053,1
949466,1
949564,1
949951,1
950351,1
950449,1
950521,1
951118,1
951515,1
951968,1
952073,1
952605,1
952742,1
953093,1
953530,1
953626,1
953662,1
953814,1
953864,1
953929,1
953990,1
954093,1
954176,1
954299,1
954949,1
955256,1
955804,1
955996,1
956213,1
956504,1
956905,1
957122,1
957179,1
957198,1
957305,1
957437,1
957750,1
958203,1
958313,1
958409,1
958646,1
958806,1
959418,1
959422,1
959466,1
959509,1
959713,1
960013,1
960125,1
960151,1
960218,1
961083,1
961216,1
961356,1
961439,1
961696,1
961891,1
961923,1
962289,1
962482,1
962853,1
962862,1
962922,1
963212,1
963269,1
963941,1
964476,1
964748,1
965332,1
965409,1
966071,1
966601,1
966667,1
966915,1
967358,1
967477,1
967572,1
967650,1
967669,1
967753,1
968026,1
968391,1
968616,1
969214,1
969587,1
970347,1
970480,1
970510,1
970602,1
970624,1
970735,1
970777,1
970812,1
970872,1
971160,1
971260,1
971505,1
971572,1
971800,1
971830,1
971947,1
972385,1
972614,1
972652,1
973026,1
973095,1
973115,1
973160,1
973733,1
973857,1
974198,1
974655,1
975068,1
975128,1
975236,1
975719,1
975889,1
975956,1
976191,1
976244,1
976558,1
976594,1
976798,1
977325,1
977375,1
977649,1
977675,1
977842,1
978368,1
978515,1
978808,1
978886,1
978926,1
979023,1
979085,1
979159,1
979211,1
979245,1
979385,1
979552,1
979586,1
979976,1
980039,1
980175,1
980278,1
980506,1
980647,1
981024,1
981528,1
981629,1
981693,1
981885,1
981973,1
982119,1
982384,1
982503,1
982587,1
982779,1
982925,1
983152,1
983179,1
983199,1
983299,1
983451,1
983461,1
983863,1
983887,1
984606,1
984947,1
985020,1
985087,1
985405,1
985470,1
985578,1
985692,1
985757,1
985759,1
985839,1
986038,1
986346,1
986348,1
986452,1
986586,1
986619,1
987253,1
987778,1
988118,1
988607,1
988773,1
988829,1
988865,1
989111,1
989562,1
989583,1
989893,1
990069,1
990255,1
990259,1
990377,1
990505,1
990621,1
990799,1
990934,1
991170,1
991219,1
991716,1
991926,1
991959,1
992532,1
992545,1
992609,1
992689,1
992843,1
993068,1
993162,1
993485,1
993504,1
993735,1
993916,1
993944,1
994332,1
994836,1
994882,1
994956,1
995167,1
995252,1
995377,1
995414,1
995481,1
995684,1
995692,1
996276,1
996473,1
996489,1
996533,1
996657,1
996854,1
997277,1
997286,1
997551,1
998007,1
998862,1
998967,1
1000501,1
1001478,1
1001662,1
1001898,1
1002273,1
1002500,1
1002569,1
1002898,1
1003096,1
1003483,1
1003711,1
1004061,1
1004197,1
1004403,1
1004425,1
1004463,1
1004731,1
1004800,1
1005178,1
1005197,1
1005202,1
1006022,1
1006702,1
1006820,1
1006985,1
1007464,1
1007883,1
1008073,1
1008114,1
1008236,1
1008267,1
1008326,1
1009262,1
1009401,1
1009718,1
1009859,1
1010077,1
1010086,1
1010498,1
1010569,1
1010686,1
1010845,1
1011238,1
1011281,1
1011642,1
1012072,1
1012164,1
1012451,1
1012850,1
1012963,1
1012999,1
1013108,1
1013745,1
1013752,1
1013769,1
1013887,1
1014206,1
1014399,1
1014598,1
1014978,1
1015261,1
1015635,1
1015884,1
1016170,1
1016381,1
1016451,1
1017276,1
1017442,1
1017475,1
1018062,1
1018270,1
1018554,1
1018811,1
1018827,1
1019303,1
1019383,1
1019781,1
1019869,1
1020014,1
1020085,1
1020589,1
1020899,1
1021717,1
1021855,1
1022276,1
1022311,1
1022370,1
1022508,1
1022621,1
1022806,1
1022854,1
1022906,1
1022981,1
1023062,1
1023159,1
1023629,1
1024597,1
1024848,1
1024903,1
1024921,1
1025233,1
1025321,1
1025375,1
1025694,1
1025781,1
1025842,1
1025921,1
1025936,1
1026221,1
1026526,1
1026536,1
1026601,1
1026630,1
1027086,1
1027138,1
1027461,1
1027661,1
1028170,1
1028377,1
1028595,1
1028849,1
1028979,1
1029257,1
1029311,1
1029713,1
1029916,1
1030232,1
1030364,1
1030902,1
1030936,1
1031040,1
1031361,1
1031593,1
1031896,1
1032344,1
1032471,1
1032541,1
1032632,1
1032770,1
1032874,1
1033259,1
1033687,1
1033936,1
1034070,1
1034142,1
1034267,1
1034443,1
1034551,1
1034704,1
1034902,1
1035563,1
1035927,1
1036094,1
1036557,1
1036655,1
1036996,1
1037117,1
1037295,1
1037449,1
1037582,1
1037710,1
1038493,1
1038973,1
1039044,1
1039575,1
1039712,1
1039893,1
1039907,1
1039993,1
1040100,1
1040309,1
1040611,1
1040894,1
1041946,1
1042292,1
1042588,1
1042690,1
1042944,1
1043219,1
1043409,1
1043682,1
1043685,1
1044076,1
1044642,1
1044728,1
1044765,1
1044875,1
1045122,1
1045205,1
1045261,1
1045502,1
1045605,1
1046047,1
1046177,1
1046449,1
1046500,1
1046590,1
1047302,1
1047306,1
1047503,1
1047532,1
1047855,1
1047986,1
1048487,1
1048572,1
1048810,1
1049168,1
1050836,1
1051060,1
1051704,1
1051944,1
1052057,1
1052292,1
1052375,1
1052614,1
1052856,1
1053065,1
1053225,1
1053295,1
1054039,1
1054151,1
1054207,1
1054257,1
1054423,1
1054530,1
1054540,1
1054652,1
1054713,1
1055117,1
1055963,1
1056042,1
1056690,1
1056717,1
1056832,1
1056837,1
1057122,1
1057146,1
1057611,1
1057681,1
1057837,1
1057858,1
1058054,1
1058154,1
1058685,1
1058775,1
1058953,1
1059083,1
1059324,1
1059388,1
1059489,1
1059547,1
1059806,1
1059868,1
1059939,1
1059979,1
1060042,1
1060335,1
1060459,1
1060640,1
1060929,1
1061015,1
1061421,1
1061822,1
1062517,1
1062616,1
1062636,1
1062955,1
1063103,1
1063141,1
1063278,1
1063366,1
1063975,1
1064302,1
1064471,1
1065280,1
1065311,1
1065416,1
1065579,1
1065731,1
1066306,1
1066485,1
1066610,1
1067053,1
1067061,1
1067135,1
1067326,1
1067634,1
1067718,1
1068012,1
1068309,1
1068324,1
1068375,1
1068719,1
1068831,1
1069143,1
1069207,1
1069346,1
1069466,1
1069714,1
1070070,1
1070151,1
1070288,1
1070604,1
1070819,1
1071137,1
1071407,1
1071477,1
1071707,1
1071857,1
1071895,1
1071905,1
1072469,1
1072502,1
1072589,1
1072619,1
1073022,1
1073230,1
1073312,1
1073332,1
1073336,1
1073616,1
1073744,1
1073745,1
1073762,1
1073995,1
1074011,1
1074183,1
1074619,1
1074758,1
1074819,1
1075222,1
1075252,1
1075322,1
1075746,1
1075754,1
1075774,1
1075837,1
1075862,1
1075873,1
1076359,1
1076651,1
1076734,1
1076985,1
1077198,1
1077362,1
1077500,1
1077542,1
1077668,1
1077685,1
1077774,1
1077962,1
1078071,1
1078073,1
1078162,1
1078491,1
1078719,1
1078751,1
1079178,1
1079619,1
1080523,0
1080756,0
1080951,0
1080972,0
1081027,0
1082187,0
1082222,0
1082282,0
1082702,0
1082861,0
1083070,0
1083220,0
1083279,0
1083374,0
1083652,0
1083793,0
1083910,0
1083999,0
1084049,0
1084346,0
1084374,0
1084456,0
1084621,0
1084689,0
1084821,0
1085220,0
1085313,0
1085443,0
1085583,0
1085631,0
1085677,0
1085694,0
1085795,0
1086111,0
1086241,0
1086398,0
1086444,0
1086460,0
1086587,0
1086658,0
1086659,0
1086731,0
1086958,0
1086996,0
1087004,0
1087481,0
1087628,0
1088646,0
1088787,0
1088891,0
1088936,0
1089745,0
1089910,0
1089927,0
1089982,0
1090069,0
1090095,0
1090267,0
1090544,0
1090816,0
1090963,0
1091088,0
1091430,0
1091505,0
1091978,0
1091994,0
1091997,0
1092176,0
1092232,0
1092361,0
1092394,0
1092499,0
1093534,0
1094106,0
1094287,0
1094357,0
1094464,0
1094631,0
1094783,0
1095734,0
1095750,0
1096003,0
1096131,0
1096243,0
1096359,0
1096372,0
1096683,0
1096731,0
1097094,0
1097501,0
1097511,0
1097878,0
1097950,0
1098002,0
1098280,0
1098298,0
1098593,0
1098796,0
1098900,0
1099666,0
1099806,0
1099851,0
1100112,0
1100164,0
1100898,0
1100914,0
1101000,0
1101062,0
1101077,0
1101187,0
1101386,0
1101454,0
1101528,0
1101728,0
1101872,0
1102010,0
1102649,0
1103024,0
1103056,0
1103124,0
1103541,0
1103579,0
1104597,0
1104909,0
1104972,0
1105123,0
1105429,0
1105542,0
1105683,0
1105796,0
1105909,0
1106526,0
1106600,0
1106749,0
1106883,0
1106912,0
1107079,0
1107286,0
1107299,0
1107747,0
1107957,0
1108143,0
1108437,0
1108542,0
1108738,0
1108930,0
1109438,0
1109498,0
1109504,0
1109867,0
1110211,0
1110272,0
1110522,0
1111570,0
1111764,0
1112172,0
1112360,0
1112460,0
1112502,0
1112842,0
1113053,0
1113086,0
1113113,0
1113132,0
1113278,0
1114335,0
1114354,0
1114359,0
1114408,0
1114456,0
1114585,0
1115035,0
1115310,0
1115376,0
1115509,0
1115711,0
1115745,0
1115843,0
1116136,0
1116506,0
1116643,0
1116804,0
1116978,0
1117417,0
1117893,0
1117997,0
1118626,0
1118697,0
1118910,0
1118928,0
1119067,0
1119376,0
1119410,0
1119419,0
1119503,0
1119824,0
1119847,0
1120171,0
1120250,0
1120263,0
1120329,0
1120396,0
1120979,0
1121178,0
1121290,0
1121306,0
1121601,0
1121788,0
1121890,0
1122246,0
1122675,0
1122917,0
1123029,0
1123053,0
1123068,0
1123096,0
1123211,0
1123462,0
1123501,0
1123521,0
1124035,0
1124213,0
1124308,0
1124339,0
1124492,0
1124617,0
1124992,0
1125065,0
1125081,0
1125125,0
1125126,0
1125392,0
1125733,0
1126162,0
1126252,0
1126374,0
1126757,0
1126771,0
1126860,0
1127136,0
1127289,0
1127717,0
1128057,0
1128624,0
1128787,0
1128948,0
1129070,0
1129072,0
1129475,0
1129501,0
1129810,0
1130309,0
1130472,0
1130798,0
1130818,0
1131060,0
1131295,0
1131410,0
1131578,0
1132147,0
1132451,0
1132586,0
1132600,0
1132800,0
1133176,0
1133207,0
1133288,0
1133320,0
1133341,0
1133503,0
1134700,0
1134829,0
1135341,0
1135372,0
1135477,0
1135545,0
1135546,0
1135774,0
1135776,0
1136125,0
1136223,0
1136232,0
1136795,0
1136892,0
1136941,0
1137057,0
1137360,0
1137461,0
1137621,0
1137780,0
1137791,0
1137811,0
1138296,0
1138439,0
1138539,0
1138608,0
1138917,0
1139069,0
1139235,0
1139330,0
1139368,0
1139636,0
1140012,0
1140119,0
1140198,0
1140226,0
1140332,0
1140472,0
1140835,0
1141457,0
1141483,0
1141605,0
1142087,0
1142407,0
1143089,0
1143282,0
1143293,0
1143428,0
1143467,0
1143668,0
1144059,0
1144278,0
1144301,0
1144379,0
1144743,0
1144921,0
1145198,0
1145345,0
1145362,0
1145393,0
1145600,0
1145648,0
1145841,0
1145954,0
1146198,0
1146756,0
1146944,0
1147448,0
1147601,0
1147713,0
1148631,0
1148645,0
1148711,0
1148747,0
1149117,0
1149391,0
1149398,0
1149799,0
1149815,0
1150271,0
1150502,0
1151639,0
1151674,0
1151830,0
1152061,0
1152238,0
1152843,0
1153584,0
1153657,0
1153670,0
1153734,0
1153772,0
1153875,0
1154521,0
1154537,0
1154751,0
1154785,0
1154796,0
1154838,0
1155064,0
1155243,0
1155284,0
1155612,0
1155705,0
1155853,0
1155888,0
